Ticker,DateScenario,Currency,NbShares,Portfolio,RiskType,ScenarioValue
AMZN,2022-07-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-07-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-08-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-09-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-10-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-11-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2022-12-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-01-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-02-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-03-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-04-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-05-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-06-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-07-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-08-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-09-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-23,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-25,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-26,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-10-31,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-02,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-16,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-17,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-24,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-11-30,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-01,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-06,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-07,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-12,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-13,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-14,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-15,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-18,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-19,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-20,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-21,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-22,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-27,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-28,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2023-12-29,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-03,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-04,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-05,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-08,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-09,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-10,USD,21406,Magnificent7-Telsa,EquityReturn,0
AMZN,2024-01-11,USD,21406,Magnificent7-Telsa,EquityReturn,0
