Ticker,DateScenario,Currency,NbShares,RiskType,ScenarioValue
VBLAX,2021-05-25,USD,86355.785837651129,FXReturn,-410.96238218501361
VBLAX,2021-05-25,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-05-26,USD,86355.785837651129,TotalReturn,346.97876481284942
VBLAX,2021-05-26,USD,86355.785837651129,FXReturn,346.97876481284942
VBLAX,2021-05-26,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-05-27,USD,86355.785837651129,TotalReturn,-11.620980612853959
VBLAX,2021-05-27,USD,86355.785837651129,FXReturn,-11.620980612853959
VBLAX,2021-05-27,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-05-28,USD,86355.785837651129,TotalReturn,17.43290101781238
VBLAX,2021-05-28,USD,86355.785837651129,FXReturn,17.43290101781238
VBLAX,2021-05-28,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-01,USD,86355.785837651129,TotalReturn,-127.64235641634662
VBLAX,2021-06-01,USD,86355.785837651129,FXReturn,-127.64235641634662
VBLAX,2021-06-01,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-02,USD,86355.785837651129,TotalReturn,11.584841900230883
VBLAX,2021-06-02,USD,86355.785837651129,FXReturn,11.584841900230883
VBLAX,2021-06-02,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-03,USD,86355.785837651129,TotalReturn,495.88885176979358
VBLAX,2021-06-03,USD,86355.785837651129,FXReturn,495.88885176979358
VBLAX,2021-06-03,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-04,USD,86355.785837651129,TotalReturn,-240.0585930142424
VBLAX,2021-06-04,USD,86355.785837651129,FXReturn,-240.0585930142424
VBLAX,2021-06-04,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-07,USD,86355.785837651129,TotalReturn,-139.77274423943541
VBLAX,2021-06-07,USD,86355.785837651129,FXReturn,-139.77274423943541
VBLAX,2021-06-07,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-08,USD,86355.785837651129,TotalReturn,104.77787981714522
VBLAX,2021-06-08,USD,86355.785837651129,FXReturn,104.77787981714522
VBLAX,2021-06-08,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-09,USD,86355.785837651129,TotalReturn,-40.783758688883552
VBLAX,2021-06-09,USD,86355.785837651129,FXReturn,-40.783758688883552
VBLAX,2021-06-09,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-10,USD,86355.785837651129,TotalReturn,52.444879178019285
VBLAX,2021-06-10,USD,86355.785837651129,FXReturn,52.444879178019285
VBLAX,2021-06-10,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-11,USD,86355.785837651129,TotalReturn,369.29755248721341
VBLAX,2021-06-11,USD,86355.785837651129,FXReturn,369.29755248721341
VBLAX,2021-06-11,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-14,USD,86355.785837651129,TotalReturn,-70.638435011544686
VBLAX,2021-06-14,USD,86355.785837651129,FXReturn,-70.638435011544686
VBLAX,2021-06-14,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-15,USD,86355.785837651129,TotalReturn,-35.266780528271859
VBLAX,2021-06-15,USD,86355.785837651129,FXReturn,-35.266780528271859
VBLAX,2021-06-15,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-16,USD,86355.785837651129,TotalReturn,772.0133683149819
VBLAX,2021-06-16,USD,86355.785837651129,FXReturn,772.0133683149819
VBLAX,2021-06-16,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-17,USD,86355.785837651129,TotalReturn,532.16240474465
VBLAX,2021-06-17,USD,86355.785837651129,FXReturn,532.16240474465
VBLAX,2021-06-17,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-18,USD,86355.785837651129,TotalReturn,281.31876685895475
VBLAX,2021-06-18,USD,86355.785837651129,FXReturn,281.31876685895475
VBLAX,2021-06-18,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-21,USD,86355.785837651129,TotalReturn,-336.10532595421785
VBLAX,2021-06-21,USD,86355.785837651129,FXReturn,-336.10532595421785
VBLAX,2021-06-21,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-22,USD,86355.785837651129,TotalReturn,-139.63479616470093
VBLAX,2021-06-22,USD,86355.785837651129,FXReturn,-139.63479616470093
VBLAX,2021-06-22,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-23,USD,86355.785837651129,TotalReturn,78.857831562968
VBLAX,2021-06-23,USD,86355.785837651129,FXReturn,78.857831562968
VBLAX,2021-06-23,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-24,USD,86355.785837651129,TotalReturn,-30.350273815172361
VBLAX,2021-06-24,USD,86355.785837651129,FXReturn,-30.350273815172361
VBLAX,2021-06-24,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-28,USD,86355.785837651129,TotalReturn,36.423382949938386
VBLAX,2021-06-28,USD,86355.785837651129,FXReturn,36.423382949938386
VBLAX,2021-06-28,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-29,USD,86355.785837651129,TotalReturn,176.56435195722614
VBLAX,2021-06-29,USD,86355.785837651129,FXReturn,176.56435195722614
VBLAX,2021-06-29,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-06-30,USD,86355.785837651129,TotalReturn,244.95450285641462
VBLAX,2021-06-30,USD,86355.785837651129,FXReturn,244.95450285641462
VBLAX,2021-06-30,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-01,USD,86355.785837651129,TotalReturn,43.037087863640608
VBLAX,2021-07-01,USD,86355.785837651129,FXReturn,43.037087863640608
VBLAX,2021-07-01,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-02,USD,86355.785837651129,TotalReturn,-98.295862946431
VBLAX,2021-07-02,USD,86355.785837651129,FXReturn,-98.295862946431
VBLAX,2021-07-02,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-06,USD,86355.785837651129,TotalReturn,258.59411550477427
VBLAX,2021-07-06,USD,86355.785837651129,FXReturn,258.59411550477427
VBLAX,2021-07-06,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-07,USD,86355.785837651129,TotalReturn,204.47370096719925
VBLAX,2021-07-07,USD,86355.785837651129,FXReturn,204.47370096719925
VBLAX,2021-07-07,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-08,USD,86355.785837651129,TotalReturn,-327.84252486071546
VBLAX,2021-07-08,USD,86355.785837651129,FXReturn,-327.84252486071546
VBLAX,2021-07-08,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-09,USD,86355.785837651129,TotalReturn,-190.40029191503282
VBLAX,2021-07-09,USD,86355.785837651129,FXReturn,-190.40029191503282
VBLAX,2021-07-09,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-12,USD,86355.785837651129,TotalReturn,85.86396501910491
VBLAX,2021-07-12,USD,86355.785837651129,FXReturn,85.86396501910491
VBLAX,2021-07-12,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-13,USD,86355.785837651129,TotalReturn,525.70034954200548
VBLAX,2021-07-13,USD,86355.785837651129,FXReturn,525.70034954200548
VBLAX,2021-07-13,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-14,USD,86355.785837651129,TotalReturn,-378.03236378472394
VBLAX,2021-07-14,USD,86355.785837651129,FXReturn,-378.03236378472394
VBLAX,2021-07-14,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-15,USD,86355.785837651129,TotalReturn,142.07824243423667
VBLAX,2021-07-15,USD,86355.785837651129,FXReturn,142.07824243423667
VBLAX,2021-07-15,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-16,USD,86355.785837651129,TotalReturn,43.35109292106938
VBLAX,2021-07-16,USD,86355.785837651129,FXReturn,43.35109292106938
VBLAX,2021-07-16,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-19,USD,86355.785837651129,TotalReturn,43.40253514017791
VBLAX,2021-07-19,USD,86355.785837651129,FXReturn,43.40253514017791
VBLAX,2021-07-19,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-20,USD,86355.785837651129,TotalReturn,118.06691835669089
VBLAX,2021-07-20,USD,86355.785837651129,FXReturn,118.06691835669089
VBLAX,2021-07-20,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-21,USD,86355.785837651129,TotalReturn,-80.823732129004483
VBLAX,2021-07-21,USD,86355.785837651129,FXReturn,-80.823732129004483
VBLAX,2021-07-21,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-22,USD,86355.785837651129,TotalReturn,136.8832121851139
VBLAX,2021-07-22,USD,86355.785837651129,FXReturn,136.8832121851139
VBLAX,2021-07-22,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-23,USD,86355.785837651129,TotalReturn,-6.23306445766401
VBLAX,2021-07-23,USD,86355.785837651129,FXReturn,-6.23306445766401
VBLAX,2021-07-23,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-26,USD,86355.785837651129,TotalReturn,-174.09684911174014
VBLAX,2021-07-26,USD,86355.785837651129,FXReturn,-174.09684911174014
VBLAX,2021-07-26,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-27,USD,86355.785837651129,TotalReturn,-92.926703679099347
VBLAX,2021-07-27,USD,86355.785837651129,FXReturn,-92.926703679099347
VBLAX,2021-07-27,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-28,USD,86355.785837651129,TotalReturn,-172.83331052113439
VBLAX,2021-07-28,USD,86355.785837651129,FXReturn,-172.83331052113439
VBLAX,2021-07-28,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-29,USD,86355.785837651129,TotalReturn,-269.9500016281479
VBLAX,2021-07-29,USD,86355.785837651129,FXReturn,-269.9500016281479
VBLAX,2021-07-29,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-07-30,USD,86355.785837651129,TotalReturn,97.932079935069183
VBLAX,2021-07-30,USD,86355.785837651129,FXReturn,97.932079935069183
VBLAX,2021-07-30,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-02,USD,86355.785837651129,TotalReturn,18.391664417735534
VBLAX,2021-08-02,USD,86355.785837651129,FXReturn,18.391664417735534
VBLAX,2021-08-02,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-03,USD,86355.785837651129,TotalReturn,42.950067354419545
VBLAX,2021-08-03,USD,86355.785837651129,FXReturn,42.950067354419545
VBLAX,2021-08-03,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-04,USD,86355.785837651129,TotalReturn,153.80784878227729
VBLAX,2021-08-04,USD,86355.785837651129,FXReturn,153.80784878227729
VBLAX,2021-08-04,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-05,USD,86355.785837651129,TotalReturn,18.500619539123875
VBLAX,2021-08-05,USD,86355.785837651129,FXReturn,18.500619539123875
VBLAX,2021-08-05,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-06,USD,86355.785837651129,TotalReturn,446.84659641953016
VBLAX,2021-08-06,USD,86355.785837651129,FXReturn,446.84659641953016
VBLAX,2021-08-06,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-09,USD,86355.785837651129,TotalReturn,143.898030638177
VBLAX,2021-08-09,USD,86355.785837651129,FXReturn,143.898030638177
VBLAX,2021-08-09,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-10,USD,86355.785837651129,TotalReturn,119.29835172122927
VBLAX,2021-08-10,USD,86355.785837651129,FXReturn,119.29835172122927
VBLAX,2021-08-10,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-11,USD,86355.785837651129,TotalReturn,-119.29835172122927
VBLAX,2021-08-11,USD,86355.785837651129,FXReturn,-119.29835172122927
VBLAX,2021-08-11,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-12,USD,86355.785837651129,TotalReturn,62.7404184436853
VBLAX,2021-08-12,USD,86355.785837651129,FXReturn,62.7404184436853
VBLAX,2021-08-12,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-13,USD,86355.785837651129,TotalReturn,-399.69972556618234
VBLAX,2021-08-13,USD,86355.785837651129,FXReturn,-399.69972556618234
VBLAX,2021-08-13,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-16,USD,86355.785837651129,TotalReturn,87.063107041274108
VBLAX,2021-08-16,USD,86355.785837651129,FXReturn,87.063107041274108
VBLAX,2021-08-16,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-17,USD,86355.785837651129,TotalReturn,432.13868150917511
VBLAX,2021-08-17,USD,86355.785837651129,FXReturn,432.13868150917511
VBLAX,2021-08-17,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-18,USD,86355.785837651129,TotalReturn,-12.597426334820078
VBLAX,2021-08-18,USD,86355.785837651129,FXReturn,-12.597426334820078
VBLAX,2021-08-18,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-19,USD,86355.785837651129,TotalReturn,227.41408390477343
VBLAX,2021-08-19,USD,86355.785837651129,FXReturn,227.41408390477343
VBLAX,2021-08-19,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-20,USD,86355.785837651129,TotalReturn,-139.14162556891782
VBLAX,2021-08-20,USD,86355.785837651129,FXReturn,-139.14162556891782
VBLAX,2021-08-20,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-23,USD,86355.785837651129,TotalReturn,-295.51047368219162
VBLAX,2021-08-23,USD,86355.785837651129,FXReturn,-295.51047368219162
VBLAX,2021-08-23,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-24,USD,86355.785837651129,TotalReturn,-62.56963817635387
VBLAX,2021-08-24,USD,86355.785837651129,FXReturn,-62.56963817635387
VBLAX,2021-08-24,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-25,USD,86355.785837651129,TotalReturn,-106.12437925898902
VBLAX,2021-08-25,USD,86355.785837651129,FXReturn,-106.12437925898902
VBLAX,2021-08-25,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-26,USD,86355.785837651129,TotalReturn,124.8840880531526
VBLAX,2021-08-26,USD,86355.785837651129,FXReturn,124.8840880531526
VBLAX,2021-08-26,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-27,USD,86355.785837651129,TotalReturn,-267.97712967260276
VBLAX,2021-08-27,USD,86355.785837651129,FXReturn,-267.97712967260276
VBLAX,2021-08-27,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-30,USD,86355.785837651129,TotalReturn,-12.416499989757073
VBLAX,2021-08-30,USD,86355.785837651129,FXReturn,-12.416499989757073
VBLAX,2021-08-30,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-08-31,USD,86355.785837651129,TotalReturn,-74.410663697418755
VBLAX,2021-08-31,USD,86355.785837651129,FXReturn,-74.410663697418755
VBLAX,2021-08-31,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-01,USD,86355.785837651129,TotalReturn,-185.366600133261
VBLAX,2021-09-01,USD,86355.785837651129,FXReturn,-185.366600133261
VBLAX,2021-09-01,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-02,USD,86355.785837651129,TotalReturn,-221.20341424478374
VBLAX,2021-09-02,USD,86355.785837651129,FXReturn,-221.20341424478374
VBLAX,2021-09-02,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-03,USD,86355.785837651129,TotalReturn,-55.09141588989786
VBLAX,2021-09-03,USD,86355.785837651129,FXReturn,-55.09141588989786
VBLAX,2021-09-03,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-07,USD,86355.785837651129,TotalReturn,263.97045900100375
VBLAX,2021-09-07,USD,86355.785837651129,FXReturn,263.97045900100375
VBLAX,2021-09-07,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-08,USD,86355.785837651129,TotalReturn,160.5423308576058
VBLAX,2021-09-08,USD,86355.785837651129,FXReturn,160.5423308576058
VBLAX,2021-09-08,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-09,USD,86355.785837651129,TotalReturn,-74.184185592064537
VBLAX,2021-09-09,USD,86355.785837651129,FXReturn,-74.184185592064537
VBLAX,2021-09-09,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-10,USD,86355.785837651129,TotalReturn,67.996414059520049
VBLAX,2021-09-10,USD,86355.785837651129,FXReturn,67.996414059520049
VBLAX,2021-09-10,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-13,USD,86355.785837651129,TotalReturn,37.1423501595401
VBLAX,2021-09-13,USD,86355.785837651129,FXReturn,37.1423501595401
VBLAX,2021-09-13,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-14,USD,86355.785837651129,TotalReturn,37.180115640131255
VBLAX,2021-09-14,USD,86355.785837651129,FXReturn,37.180115640131255
VBLAX,2021-09-14,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-15,USD,86355.785837651129,TotalReturn,-80.509189888880542
VBLAX,2021-09-15,USD,86355.785837651129,FXReturn,-80.509189888880542
VBLAX,2021-09-15,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-16,USD,86355.785837651129,TotalReturn,316.863981459053
VBLAX,2021-09-16,USD,86355.785837651129,FXReturn,316.863981459053
VBLAX,2021-09-16,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-17,USD,86355.785837651129,TotalReturn,244.16768208805001
VBLAX,2021-09-17,USD,86355.785837651129,FXReturn,244.16768208805001
VBLAX,2021-09-17,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-20,USD,86355.785837651129,TotalReturn,0.0
VBLAX,2021-09-20,USD,86355.785837651129,FXReturn,0.0
VBLAX,2021-09-20,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-21,USD,86355.785837651129,TotalReturn,12.565211985583549
VBLAX,2021-09-21,USD,86355.785837651129,FXReturn,12.565211985583549
VBLAX,2021-09-21,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-22,USD,86355.785837651129,TotalReturn,233.23220475957643
VBLAX,2021-09-22,USD,86355.785837651129,FXReturn,233.23220475957643
VBLAX,2021-09-22,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-23,USD,86355.785837651129,TotalReturn,-314.82953080341446
VBLAX,2021-09-23,USD,86355.785837651129,FXReturn,-314.82953080341446
VBLAX,2021-09-23,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-24,USD,86355.785837651129,TotalReturn,138.19387695631141
VBLAX,2021-09-24,USD,86355.785837651129,FXReturn,138.19387695631141
VBLAX,2021-09-24,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-27,USD,86355.785837651129,TotalReturn,126.08201097371266
VBLAX,2021-09-27,USD,86355.785837651129,FXReturn,126.08201097371266
VBLAX,2021-09-27,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-28,USD,86355.785837651129,TotalReturn,82.184833469314313
VBLAX,2021-09-28,USD,86355.785837651129,FXReturn,82.184833469314313
VBLAX,2021-09-28,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-29,USD,86355.785837651129,TotalReturn,548.32634797986634
VBLAX,2021-09-29,USD,86355.785837651129,FXReturn,548.32634797986634
VBLAX,2021-09-29,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-09-30,USD,86355.785837651129,TotalReturn,90.033194898767363
VBLAX,2021-09-30,USD,86355.785837651129,FXReturn,90.033194898767363
VBLAX,2021-09-30,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-01,USD,86355.785837651129,TotalReturn,-83.609463226453684
VBLAX,2021-10-01,USD,86355.785837651129,FXReturn,-83.609463226453684
VBLAX,2021-10-01,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-04,USD,86355.785837651129,TotalReturn,-173.05271112567905
VBLAX,2021-10-04,USD,86355.785837651129,FXReturn,-173.05271112567905
VBLAX,2021-10-04,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-05,USD,86355.785837651129,TotalReturn,160.20635570304802
VBLAX,2021-10-05,USD,86355.785837651129,FXReturn,160.20635570304802
VBLAX,2021-10-05,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-06,USD,86355.785837651129,TotalReturn,257.77197087229189
VBLAX,2021-10-06,USD,86355.785837651129,FXReturn,257.77197087229189
VBLAX,2021-10-06,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-07,USD,86355.785837651129,TotalReturn,38.819789275772216
VBLAX,2021-10-07,USD,86355.785837651129,FXReturn,38.819789275772216
VBLAX,2021-10-07,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-08,USD,86355.785837651129,TotalReturn,-109.88480508926942
VBLAX,2021-10-08,USD,86355.785837651129,FXReturn,-109.88480508926942
VBLAX,2021-10-08,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-11,USD,86355.785837651129,TotalReturn,103.412039601855
VBLAX,2021-10-11,USD,86355.785837651129,FXReturn,103.412039601855
VBLAX,2021-10-11,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-12,USD,86355.785837651129,TotalReturn,155.65633669748757
VBLAX,2021-10-12,USD,86355.785837651129,FXReturn,155.65633669748757
VBLAX,2021-10-12,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-13,USD,86355.785837651129,TotalReturn,-420.07818767801422
VBLAX,2021-10-13,USD,86355.785837651129,FXReturn,-420.07818767801422
VBLAX,2021-10-13,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-14,USD,86355.785837651129,TotalReturn,-12.850788257492059
VBLAX,2021-10-14,USD,86355.785837651129,FXReturn,-12.850788257492059
VBLAX,2021-10-14,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-15,USD,86355.785837651129,TotalReturn,-38.525776934701341
VBLAX,2021-10-15,USD,86355.785837651129,FXReturn,-38.525776934701341
VBLAX,2021-10-15,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-18,USD,86355.785837651129,TotalReturn,-57.713996612243143
VBLAX,2021-10-18,USD,86355.785837651129,FXReturn,-57.713996612243143
VBLAX,2021-10-18,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-19,USD,86355.785837651129,TotalReturn,-147.08557137536076
VBLAX,2021-10-19,USD,86355.785837651129,FXReturn,-147.08557137536076
VBLAX,2021-10-19,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-20,USD,86355.785837651129,TotalReturn,-108.34211844137474
VBLAX,2021-10-20,USD,86355.785837651129,FXReturn,-108.34211844137474
VBLAX,2021-10-20,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-21,USD,86355.785837651129,TotalReturn,178.61475223800093
VBLAX,2021-10-21,USD,86355.785837651129,FXReturn,178.61475223800093
VBLAX,2021-10-21,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-22,USD,86355.785837651129,TotalReturn,-165.88503621206218
VBLAX,2021-10-22,USD,86355.785837651129,FXReturn,-165.88503621206218
VBLAX,2021-10-22,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-25,USD,86355.785837651129,TotalReturn,261.92602711671219
VBLAX,2021-10-25,USD,86355.785837651129,FXReturn,261.92602711671219
VBLAX,2021-10-25,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-26,USD,86355.785837651129,TotalReturn,70.587988548715359
VBLAX,2021-10-26,USD,86355.785837651129,FXReturn,70.587988548715359
VBLAX,2021-10-26,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-27,USD,86355.785837651129,TotalReturn,-57.763762933368632
VBLAX,2021-10-27,USD,86355.785837651129,FXReturn,-57.763762933368632
VBLAX,2021-10-27,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-28,USD,86355.785837651129,TotalReturn,-477.90252533920147
VBLAX,2021-10-28,USD,86355.785837651129,FXReturn,-477.90252533920147
VBLAX,2021-10-28,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-10-29,USD,86355.785837651129,TotalReturn,754.696591040299
VBLAX,2021-10-29,USD,86355.785837651129,FXReturn,754.696591040299
VBLAX,2021-10-29,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-01,USD,86355.785837651129,TotalReturn,-289.61829131644424
VBLAX,2021-11-01,USD,86355.785837651129,FXReturn,-289.61829131644424
VBLAX,2021-11-01,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-02,USD,86355.785837651129,TotalReturn,186.38494891475634
VBLAX,2021-11-02,USD,86355.785837651129,FXReturn,186.38494891475634
VBLAX,2021-11-02,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-03,USD,86355.785837651129,TotalReturn,-212.02014513187868
VBLAX,2021-11-03,USD,86355.785837651129,FXReturn,-212.02014513187868
VBLAX,2021-11-03,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-04,USD,86355.785837651129,TotalReturn,373.44791081989104
VBLAX,2021-11-04,USD,86355.785837651129,FXReturn,373.44791081989104
VBLAX,2021-11-04,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-05,USD,86355.785837651129,TotalReturn,-90.48552449311002
VBLAX,2021-11-05,USD,86355.785837651129,FXReturn,-90.48552449311002
VBLAX,2021-11-05,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-08,USD,86355.785837651129,TotalReturn,-128.88569689335239
VBLAX,2021-11-08,USD,86355.785837651129,FXReturn,-128.88569689335239
VBLAX,2021-11-08,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-09,USD,86355.785837651129,TotalReturn,-32.1519275788957
VBLAX,2021-11-09,USD,86355.785837651129,FXReturn,-32.1519275788957
VBLAX,2021-11-09,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-10,USD,86355.785837651129,TotalReturn,733.47067992684936
VBLAX,2021-11-10,USD,86355.785837651129,FXReturn,733.47067992684936
VBLAX,2021-11-10,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-11,USD,86355.785837651129,TotalReturn,183.98302912152926
VBLAX,2021-11-11,USD,86355.785837651129,FXReturn,183.98302912152926
VBLAX,2021-11-11,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-12,USD,86355.785837651129,TotalReturn,0.0
VBLAX,2021-11-12,USD,86355.785837651129,FXReturn,0.0
VBLAX,2021-11-12,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-15,USD,86355.785837651129,TotalReturn,550.70394338664289
VBLAX,2021-11-15,USD,86355.785837651129,FXReturn,550.70394338664289
VBLAX,2021-11-15,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-16,USD,86355.785837651129,TotalReturn,322.16529759143668
VBLAX,2021-11-16,USD,86355.785837651129,FXReturn,322.16529759143668
VBLAX,2021-11-16,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-17,USD,86355.785837651129,TotalReturn,0.0
VBLAX,2021-11-17,USD,86355.785837651129,FXReturn,0.0
VBLAX,2021-11-17,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-18,USD,86355.785837651129,TotalReturn,-335.52981588473835
VBLAX,2021-11-18,USD,86355.785837651129,FXReturn,-335.52981588473835
VBLAX,2021-11-18,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-19,USD,86355.785837651129,TotalReturn,545.051064610093
